customer_id,complaints_last_6_months,support_tickets_last_6_months,rating_last_purchase,NPS_score
1356,0,0,4,7
1357,1,0,4,5
1358,0,0,2,8
1359,0,0,3,1
1360,0,0,5,8
1361,0,0,3,3
1362,0,1,2,7
1363,0,1,5,8
1364,0,0,4,9
1365,1,0,2,6
1366,0,1,4,5
1367,0,0,4,8
1368,0,0,4,9
1369,0,2,4,1
1370,0,0,3,6
1371,0,0,1,5
1372,0,0,5,6
1373,0,2,4,6
1374,1,1,3,2
1375,1,1,1,3
1376,0,1,3,0
1377,0,1,4,9
1378,0,0,5,8
1379,0,0,5,7
1380,0,0,3,5
1381,0,0,5,6
1382,0,1,4,7
1383,0,0,4,8
1384,0,0,2,5
1385,0,1,4,5
1386,0,0,2,9
1387,0,0,5,4
1388,0,2,3,7
1389,0,0,3,9
1390,0,1,3,7
1391,0,0,5,5
1392,0,0,4,5
1393,1,0,5,7
1394,1,0,4,5
1395,0,0,3,8
1396,2,0,5,10
1397,0,1,5,8
1398,0,1,5,8
1399,1,0,3,5
1400,0,0,3,7
1401,1,0,5,8
1402,0,0,4,8
1403,0,0,4,8
1404,0,1,3,5
1405,0,1,4,6
1406,0,0,3,9
1407,0,1,3,5
1408,0,0,5,6
1409,0,1,5,2
1410,0,3,5,8
1411,0,0,4,5
1412,1,0,5,3
1413,1,1,5,9
1414,0,0,5,6
1415,2,3,5,5
1416,0,0,5,5
1417,0,0,4,9
1418,0,0,4,7
1419,0,0,4,7
1420,0,0,5,2
1421,0,0,2,5
1422,0,0,5,7
1423,0,0,3,3
1424,0,0,5,7
1425,0,0,4,3
1426,0,1,4,6
1427,0,0,5,6
1428,0,1,4,5
1429,0,1,3,6
1430,0,0,2,8
1431,0,1,5,5
1432,0,0,5,6
1433,1,1,4,7
1434,0,0,5,8
1435,0,0,5,5
1436,0,2,2,4
1437,1,1,2,10
1438,0,1,4,0
1439,0,0,5,7
1440,0,0,3,5
1441,1,2,5,0
1442,0,0,3,6
1443,0,1,5,7
1444,0,1,2,8
1445,0,0,3,5
1446,0,0,4,9
1447,1,0,4,10
1448,0,0,3,7
1449,0,0,3,8
1450,0,0,5,6
1451,0,0,5,7
1452,0,0,4,6
1453,1,1,5,5
1454,0,0,4,7
1455,1,0,5,5
1456,0,0,3,4
1457,1,1,3,9
1458,0,0,5,6
1459,0,1,5,2
1460,0,0,3,9
1461,1,0,5,3
1462,0,1,4,5
1463,0,0,5,8
1464,0,0,5,8
1465,0,0,4,10
1466,0,1,4,5
1467,0,0,5,10
1468,0,0,5,8
1469,0,0,3,0
1470,0,0,3,8
1471,0,1,4,6
1472,0,0,2,8
1473,0,1,3,5
1474,0,0,3,1
1475,0,0,5,8
1476,1,3,3,7
1477,0,1,4,7
1478,1,0,5,6
1479,0,0,4,7
1480,0,1,3,6
1481,0,0,4,7
1482,0,2,3,5
1483,0,0,3,9
1484,0,0,4,9
1485,0,0,2,3
1486,0,0,4,5
1487,0,0,5,7
1488,0,0,4,5
1489,0,0,3,2
1490,1,0,3,6
1491,1,1,4,1
1492,0,1,4,9
1493,0,0,4,8
1494,0,1,5,7
1495,0,0,3,5
1496,0,0,5,3
1497,1,1,4,3
1498,0,0,4,7
1499,0,1,3,9
1500,0,0,5,3
1501,0,0,3,9
1502,0,0,4,9
1503,0,1,4,9
1504,0,1,5,4
1505,0,1,4,9
1506,1,1,3,6
1507,0,0,5,6
1508,0,0,4,7
1509,0,1,4,9
1510,0,0,2,6
1511,1,0,5,10
1512,0,0,1,2
1513,0,1,5,7
1514,0,0,3,10
1515,0,0,1,8
1516,0,0,1,5
1517,0,0,2,6
1518,2,0,5,2
1519,0,1,5,10
1520,1,1,4,7
1521,1,0,5,6
1522,0,1,4,1
1523,0,0,3,7
1524,0,1,1,3
1525,0,1,5,2
1526,0,0,5,1
1527,0,0,3,9
1528,0,1,5,7
1529,0,0,3,5
1530,0,0,4,2
1531,0,1,3,9
1532,1,0,3,8
1533,0,0,5,7
1534,0,0,4,8
1535,0,1,3,10
1536,0,0,4,3
1537,0,1,2,5
1538,0,2,3,1
1539,0,0,5,5
1540,0,0,5,5
1541,0,0,4,8
1542,0,2,5,7
1543,0,1,3,3
1544,3,1,5,6
1545,0,1,4,6
1546,0,0,2,5
1547,0,0,4,9
1548,0,1,4,7
1549,0,1,4,5
1550,0,0,4,10
1551,0,0,3,8
1552,0,0,4,9
1553,2,0,5,8
1554,0,0,5,6
1555,0,0,4,2
1556,0,0,4,6
1557,0,1,2,5
1558,0,0,3,1
1559,0,0,2,5
1560,0,0,5,9
1561,0,0,5,3
1562,0,0,3,6
1563,0,1,5,3
1564,0,0,4,4
1565,0,0,4,6
1566,0,0,4,8
1567,0,1,4,10
1568,0,0,1,3
1569,0,1,5,4
1570,1,1,5,6
1571,0,0,2,5
1572,0,0,5,7
1573,0,2,5,7
1574,0,1,4,5
1575,0,2,5,9
1576,0,0,4,5
1577,0,4,4,3
1578,0,1,5,5
1579,0,0,4,5
1580,0,0,1,6
1581,0,1,2,8
1582,0,1,4,10
1583,0,0,4,1
1584,0,0,5,7
1585,0,1,2,3
1586,0,0,5,9
1587,1,0,5,10
1588,1,2,5,5
1589,0,1,1,4
1590,0,0,5,3
1591,0,0,5,7
1592,0,0,4,5
1593,0,1,5,5
1594,0,0,4,7
1595,0,1,5,7
1596,0,2,3,10
1597,0,0,4,4
1598,0,0,4,0
1599,0,0,4,3
1600,0,0,2,5
1601,0,0,4,7
1602,0,0,5,8
1603,0,1,4,0
1604,0,0,5,2
1605,0,2,4,7
1606,0,0,4,2
1607,0,0,3,5
1608,0,1,2,0
1609,0,1,4,2
1610,0,0,5,8
1611,0,0,2,8
1612,0,1,5,10
1613,1,0,4,4
1614,0,1,5,9
1615,0,0,4,4
1616,0,1,3,6
1617,0,0,3,7
1618,0,0,5,5
1619,0,0,4,4
1620,0,1,3,5
1621,0,0,1,4
1622,0,0,4,3
1623,0,1,2,10
1624,0,0,3,8
1625,0,0,5,3
1626,0,0,2,2
1627,0,0,1,6
1628,0,0,4,8
1629,0,0,4,6
1630,0,0,3,6
1631,0,2,5,8
1632,0,1,5,8
1633,0,1,3,8
1634,1,1,5,9
1635,0,1,4,7
1636,1,0,2,10
1637,0,1,4,6
1638,1,0,5,7
1639,0,2,3,5
1640,0,0,4,6
1641,0,0,4,4
1642,0,0,4,9
1643,0,2,4,6
1644,0,0,4,7
1645,1,1,2,7
1646,1,0,3,6
1647,0,0,3,9
1648,1,1,4,7
1649,0,0,5,7
1650,0,0,4,9
1651,0,0,4,9
1652,0,0,5,5
1653,0,2,4,7
1654,0,0,3,8
1655,0,2,3,8
1656,0,0,5,6
1657,0,0,2,9
1658,1,1,5,6
1659,0,0,4,0
1660,0,1,3,9
1661,0,1,4,2
1662,0,0,5,8
1663,1,0,4,8
1664,0,0,3,6
1665,0,1,3,10
1666,0,0,2,6
1667,0,1,5,7
1668,0,0,4,4
1669,0,0,3,3
1670,0,0,4,5
1671,0,0,5,8
1672,0,0,4,6
1673,1,0,3,8
1674,0,0,3,5
1675,0,0,1,4
1676,0,0,1,5
1677,0,0,4,8
1678,0,0,4,7
1679,0,0,5,7
1680,0,1,5,7
1681,0,0,2,5
1682,0,0,1,9
1683,0,0,2,6
1684,1,1,4,5
1685,0,0,5,2
1686,0,0,3,10
1687,0,1,2,6
1688,0,0,1,7
1689,0,0,4,9
1690,0,0,4,1
1691,0,1,4,9
1692,0,2,4,9
1693,0,0,4,4
1694,0,2,4,5
1695,0,4,3,9
1696,0,0,4,6
1697,0,0,3,8
1698,1,0,5,0
1699,2,1,4,6
1700,0,1,5,6
1701,0,0,3,7
1702,0,0,5,6
1703,0,2,2,0
1704,0,0,1,6
1705,0,0,5,7
1706,0,1,1,5
1707,0,1,3,9
1708,0,0,3,5
1709,0,0,3,1
1710,0,0,3,9
1711,0,1,2,10
1712,0,0,5,8
1713,0,1,5,4
1714,0,1,5,4
1715,0,2,4,2
1716,0,0,4,9
1717,0,1,4,8
1718,0,1,1,9
1719,0,0,4,7
1720,0,0,5,1
1721,0,0,3,5
1722,0,1,5,7
1723,1,1,2,6
1724,0,0,2,2
1725,0,0,5,1
1726,0,0,3,5
1727,0,0,3,7
1728,0,0,4,9
1729,0,0,5,7
1730,0,0,5,1
1731,0,0,3,8
1732,0,0,4,2
1733,0,0,4,8
1734,1,0,3,6
1735,0,0,5,5
1736,0,1,4,7
1737,0,1,4,7
1738,0,0,1,6
1739,1,1,4,8
1740,0,1,5,4
1741,0,1,3,5
1742,0,0,5,7
1743,0,0,4,6
1744,0,0,4,2
1745,0,0,4,3
1746,0,0,3,8
1747,0,0,4,8
1748,0,0,5,8
1749,0,0,1,3
1750,0,1,5,5
1751,1,2,1,8
1752,0,2,5,5
1753,0,0,4,1
1754,0,0,4,8
1755,0,1,4,5
1756,0,2,5,6
1757,0,0,1,2
1758,0,0,5,5
1759,0,0,4,8
1760,0,0,4,3
1761,0,0,4,7
1762,1,0,2,5
1763,0,0,2,5
1764,1,0,3,3
1765,0,1,3,0
1766,0,1,4,6
1767,0,0,2,10
1768,0,1,4,8
1769,0,1,5,6
1770,1,0,5,7
1771,0,0,5,7
1772,1,0,4,9
1773,0,1,4,7
1774,0,0,3,9
1775,0,0,4,7
1776,0,0,4,4
1777,1,0,5,6
1778,0,0,4,5
1779,0,0,4,7
1780,0,0,3,5
1781,0,1,5,9
1782,0,0,4,6
1783,0,1,3,5
1784,0,0,4,7
1785,0,0,3,7
1786,0,0,5,9
1787,0,0,4,3
1788,0,0,4,1
1789,0,0,4,7
1790,0,0,3,9
1791,0,1,4,7
1792,0,0,5,6
1793,0,1,5,2
1794,0,2,4,10
1795,0,0,5,6
1796,0,1,4,3
1797,0,0,5,10
1798,0,0,4,0
1799,0,1,3,9
1800,0,0,4,6
1801,0,1,5,9
1802,0,0,4,3
1803,0,1,5,7
1804,0,2,5,7
1805,0,1,3,5
1806,0,1,5,5
1807,0,0,5,5
1808,1,1,4,6
1809,0,0,4,6
1810,0,0,3,4
1811,1,1,4,7
1812,0,1,5,1
1813,0,1,3,7
1814,0,0,5,10
1815,0,0,3,9
1816,0,0,2,8
1817,0,0,4,4
1818,0,0,4,5
1819,0,1,5,6
1820,0,0,4,4
1821,0,0,4,6
1822,0,1,2,6
1823,0,0,4,7
1824,0,1,5,8
1825,0,0,5,6
1826,0,0,4,5
1827,0,0,5,6
1828,0,2,4,9
1829,0,1,3,6
1830,1,0,5,9
1831,0,2,5,3
1832,1,0,3,8
1833,1,0,4,5
1834,0,0,5,5
1835,0,1,4,10
1836,0,1,5,3
1837,1,0,3,5
1838,0,0,5,5
1839,0,2,3,0
1840,1,0,5,6
1841,1,0,4,4
1842,0,0,5,9
1843,0,0,5,1
1844,0,0,4,6
1845,0,1,5,7
1846,0,0,4,8
1847,0,1,4,8
1848,1,2,5,9
1849,0,1,5,9
1850,0,0,3,7
1851,0,0,4,7
1852,0,0,3,6
1853,0,0,2,6
1854,0,1,4,10
1855,0,1,5,7
1856,0,0,3,7
1857,0,0,1,5
1858,1,2,4,5
1859,0,2,4,5
1860,0,0,5,6
1861,0,1,3,5
1862,0,0,5,9
1863,0,0,5,6
1864,0,1,4,10
1865,0,0,5,8
1866,0,1,5,3
1867,0,1,4,4
1868,0,0,3,9
1869,0,1,5,10
1870,0,1,5,0
1871,0,0,5,6
1872,0,0,4,5
1873,0,2,2,5
1874,0,0,2,6
1875,0,0,5,7
1876,0,1,4,2
1877,0,0,3,7
1878,1,0,2,6
1879,0,1,5,2
1880,1,0,4,3
1881,0,0,1,2
1882,0,0,3,5
1883,0,0,4,7
1884,0,0,2,7
1885,0,1,4,6
1886,0,0,4,7
1887,0,1,1,9
1888,0,0,1,5
1889,0,2,4,10
1890,0,0,5,10
1891,0,0,3,6
1892,0,1,4,7
1893,0,1,4,7
1894,0,0,4,7
1895,0,0,4,1
1896,0,2,1,8
1897,0,0,4,8
1898,0,0,3,7
1899,0,0,5,0
1900,0,0,4,4
1901,0,0,3,2
1902,0,0,3,6
1903,0,0,2,2
1904,0,3,4,6
1905,0,0,3,4
1906,0,0,5,6
1907,0,0,5,6
1908,0,0,4,6
1909,0,0,4,6
1910,0,1,4,5
1911,0,1,3,8
1912,0,1,5,5
1913,0,0,5,6
1914,0,0,4,10
1915,0,0,5,7
1916,0,1,4,7
1917,0,0,5,3
1918,1,1,4,3
1919,0,0,2,0
1920,0,0,4,8
1921,0,0,4,8
1922,0,2,5,10
1923,0,0,5,7
1924,1,0,2,10
1925,0,2,4,5
1926,0,0,4,4
1927,0,1,4,8
1928,0,1,3,5
1929,0,1,2,10
1930,1,2,3,3
1931,0,1,3,0
1932,0,0,3,7
1933,0,1,5,5
1934,0,1,4,5
1935,0,0,5,7
1936,1,0,4,8
1937,0,0,2,6
1938,0,0,4,3
1939,0,0,4,6
1940,0,1,5,5
1941,0,1,4,8
1942,0,1,5,5
1943,0,0,4,5
1944,0,0,1,8
1945,0,2,2,10
1946,0,0,4,5
1947,0,0,4,7
1948,0,1,3,9
1949,0,0,3,10
1950,1,0,4,9
1951,0,0,4,9
1952,0,0,5,3
1953,1,0,5,5
1954,0,0,4,6
1955,0,1,5,7
1956,0,1,3,2
1957,0,0,3,4
1958,0,0,5,9
1959,0,0,2,8
1960,0,1,5,5
1961,0,1,2,6
1962,0,0,3,6
1963,0,1,3,7
1964,0,0,4,7
1965,0,0,3,6
1966,1,0,3,5
1967,0,1,4,7
1968,0,1,5,3
1969,0,0,1,5
1970,0,0,5,3
1971,1,0,3,3
1972,1,2,3,5
1973,1,0,4,9
1974,0,0,5,2
1975,0,1,4,6
1976,1,1,5,9
1977,0,0,4,7
1978,0,0,4,5
1979,0,0,3,4
1980,0,0,4,5
1981,0,1,4,3
1982,0,0,5,5
1983,0,2,5,8
1984,0,1,5,7
1985,0,0,5,3
1986,0,0,5,5
1987,0,1,1,7
1988,0,1,3,4
1989,0,0,2,4
1990,0,1,2,7
1991,0,0,2,8
1992,1,2,4,8
1993,0,0,4,7
1994,1,1,4,5
1995,0,0,3,9
1996,0,0,4,8
1997,0,0,2,9
1998,1,0,5,9
1999,0,1,5,7
2000,0,2,5,7
2001,0,0,5,9
2002,1,0,1,5
2003,0,1,4,4
2004,0,1,3,6
2005,0,1,4,2
2006,0,1,5,6
2007,0,0,3,4
2008,0,0,5,6
2009,0,0,5,5
2010,0,0,3,0
2011,0,0,3,9
2012,0,0,3,8
2013,0,1,2,7
2014,0,0,1,0
2015,0,1,3,9
2016,0,0,5,8
2017,0,3,5,6
2018,0,1,4,6
2019,0,0,4,8
2020,1,0,2,7
2021,1,0,2,9
2022,0,0,4,7
2023,0,0,5,7
2024,0,0,2,8
2025,0,0,3,4
2026,0,0,4,4
2027,0,1,3,3
2028,0,1,2,3
2029,0,0,5,8
2030,0,0,3,6
2031,0,0,2,6
2032,0,0,5,6
2033,0,2,2,4
2034,0,0,5,10
2035,0,1,5,6
2036,0,0,4,5
2037,0,0,3,8
2038,0,0,3,8
2039,0,1,4,10
2040,0,0,4,6
2041,0,0,2,3
2042,0,0,3,8
2043,2,0,4,7
2044,0,0,4,2
2045,0,0,2,7
2046,0,0,5,3
2047,0,1,5,10
2048,0,0,5,8
2049,0,1,2,3
2050,0,2,4,2
2051,0,0,4,5
2052,1,0,1,5
2053,0,0,1,6
2054,0,0,3,0
2055,0,0,4,7
2056,0,0,2,6
2057,0,1,3,2
2058,0,0,5,1
2059,0,0,5,4
2060,0,1,5,5
2061,0,0,3,2
2062,0,0,3,5
2063,0,1,5,9
2064,0,1,5,6
2065,0,0,4,0
2066,1,0,4,7
2067,1,0,5,9
2068,0,0,5,4
2069,0,0,2,6
2070,0,2,4,5
2071,0,1,5,1
2072,0,2,3,5
2073,0,2,2,5
2074,0,0,2,8
2075,0,0,2,4
2076,0,1,2,7
2077,0,0,3,6
2078,0,1,4,0
2079,0,1,1,7
2080,0,0,3,8
2081,0,2,4,6
2082,0,0,3,4
2083,0,0,2,8
2084,0,1,2,0
2085,0,0,5,6
2086,0,1,2,1
2087,0,0,4,9
2088,0,0,4,10
2089,0,0,4,10
2090,1,0,5,3
2091,0,0,4,7
2092,1,0,4,7
2093,0,0,3,5
2094,0,1,4,8
2095,0,0,5,8
2096,0,1,4,9
2097,2,0,3,8
2098,0,2,5,7
2099,0,0,4,6
2100,1,1,4,3
2101,0,1,4,9
2102,0,0,4,9
2103,0,0,3,9
2104,0,2,3,1
2105,1,2,2,4
2106,0,0,4,6
2107,0,1,3,5
2108,0,0,5,8
2109,0,1,5,3
2110,0,1,3,7
2111,0,1,3,7
2112,0,2,5,8
2113,0,0,2,7
2114,0,0,5,6
2115,1,0,4,4
2116,0,1,3,5
2117,0,0,5,2
2118,0,1,4,6
2119,0,0,1,0
2120,0,0,5,5
2121,0,0,5,8
2122,0,0,5,7
2123,0,0,5,8
2124,0,0,2,5
2125,0,2,2,7
2126,0,0,2,8
2127,0,0,3,7
2128,0,1,3,6
2129,0,0,3,4
2130,0,2,4,8
2131,0,0,3,8
2132,0,1,4,8
2133,1,0,4,9
2134,1,1,3,9
2135,0,0,5,5
2136,0,0,5,1
2137,0,1,5,9
2138,1,1,5,5
2139,0,0,2,10
2140,0,2,2,8
2141,0,0,3,5
2142,0,0,3,7
2143,0,0,4,9
2144,0,1,5,3
2145,0,0,5,7
2146,1,0,4,5
2147,0,0,3,2
2148,2,0,4,5
2149,0,0,5,5
2150,2,0,5,2
2151,0,0,5,10
2152,0,0,2,5
2153,1,0,5,6
2154,0,0,3,8
2155,1,0,4,2
2156,0,0,4,6
2157,0,0,3,8
2158,1,0,3,8
2159,0,0,3,7
2160,0,0,3,5
2161,0,0,5,7
2162,0,0,3,4
2163,0,1,5,7
2164,1,0,2,3
2165,0,1,4,9
2166,0,0,3,10
2167,0,0,5,5
2168,1,1,5,4
2169,0,0,1,6
2170,0,0,4,9
2171,0,0,3,6
2172,0,0,4,3
2173,0,0,3,9
2174,0,0,4,4
2175,0,0,3,7
2176,0,0,4,9
2177,0,2,4,7
2178,0,0,5,2
2179,0,0,4,7
2180,0,0,3,1
2181,0,0,5,3
2182,0,1,3,7
2183,0,1,3,8
2184,0,0,2,7
2185,0,2,4,6
2186,0,0,3,0
2187,2,0,4,8
2188,0,0,5,8
2189,0,0,4,8
2190,0,1,3,7
2191,0,0,5,9
2192,0,0,5,8
2193,0,0,5,4
2194,2,2,2,3
2195,0,1,3,0
2196,0,0,3,4
2197,0,1,4,8
2198,0,1,5,6
2199,0,0,4,7
2200,0,1,3,8
2201,0,0,4,5
2202,0,0,5,9
2203,1,1,4,8
2204,0,0,3,7
2205,0,1,4,7
2206,0,0,4,5
2207,2,1,5,8
2208,0,0,5,3
2209,0,0,5,3
2210,0,1,5,7
2211,0,0,4,4
2212,0,0,4,6
2213,0,0,1,7
2214,0,1,4,7
2215,0,0,4,9
2216,0,0,5,6
2217,0,1,4,6
2218,0,0,4,8
2219,0,0,4,8
2220,0,0,5,3
2221,0,1,4,3
2222,0,0,5,7
2223,0,0,4,6
2224,0,1,2,6
2225,0,0,4,4
2226,0,0,2,9
2227,0,0,3,4
2228,0,1,4,5
2229,3,0,5,4
2230,0,0,4,8
2231,0,1,5,4
2232,0,0,3,8
2233,1,0,4,9
2234,0,1,4,6
2235,0,0,4,5
2236,1,1,5,3
2237,0,1,4,2
2238,0,2,4,7
2239,0,0,3,2
2240,1,2,5,10
2241,0,0,4,4
2242,1,0,3,10
2243,0,0,5,8
2244,0,1,5,5
2245,0,1,4,6
2246,0,1,4,10
2247,0,0,5,4
2248,0,0,4,6
2249,0,1,1,7
2250,0,1,4,7
2251,0,1,5,6
2252,0,0,3,4
2253,1,0,3,8
2254,0,0,3,5
2255,0,0,4,9
2256,0,1,3,5
2257,0,0,5,5
2258,0,0,2,8
2259,0,0,4,5
2260,0,0,5,7
2261,0,1,4,8
2262,0,0,4,5
2263,0,2,5,3
2264,0,2,2,7
2265,0,1,4,8
2266,0,0,5,8
2267,0,2,4,5
2268,0,0,3,4
2269,0,1,2,6
2270,1,0,5,8
2271,0,1,5,6
2272,0,0,4,7
2273,0,1,1,5
2274,0,0,1,7
2275,0,0,3,0
2276,0,0,1,6
2277,0,0,4,3
2278,1,0,3,6
2279,0,0,3,8
2280,0,1,4,5
2281,0,0,3,7
2282,0,0,4,4
2283,0,2,2,7
2284,0,2,3,8
2285,0,1,2,4
2286,1,1,5,5
2287,0,0,3,5
2288,2,0,5,5
2289,0,0,2,2
2290,0,1,5,10
2291,0,0,4,9
2292,0,0,5,7
2293,0,0,4,8
2294,0,3,3,3
2295,0,1,2,8
2296,0,3,3,8
2297,0,0,4,2
2298,0,1,4,8
2299,0,0,4,3
2300,0,1,4,8
2301,0,1,2,7
2302,0,0,5,4
2303,0,1,5,8
2304,0,0,4,6
2305,0,0,5,9
2306,0,0,3,5
2307,0,0,4,5
2308,0,1,2,6
2309,0,0,4,4
2310,0,0,5,4
2311,1,2,3,6
2312,0,0,3,7
2313,0,0,5,6
2314,0,0,4,8
2315,1,1,3,9
2316,0,0,3,8
2317,0,0,4,4
2318,1,2,4,6
2319,0,2,5,5
2320,0,0,4,4
2321,2,0,4,10
2322,0,0,4,2
2323,0,1,5,2
2324,0,1,2,9
2325,0,1,4,5
2326,1,0,5,5
2327,0,0,1,7
2328,0,0,5,4
2329,0,0,3,5
2330,0,0,5,2
2331,0,0,4,7
2332,0,0,4,6
2333,0,0,5,4
2334,0,0,3,7
2335,0,1,4,4
2336,0,1,2,7
2337,0,0,3,6
2338,1,1,4,10
2339,0,0,3,2
2340,0,0,2,1
2341,0,0,4,4
2342,0,0,3,9
2343,0,0,5,10
2344,0,1,5,8
2345,0,0,5,8
2346,0,1,5,3
2347,0,2,3,5
2348,0,0,4,7
2349,0,0,3,6
2350,0,0,3,5
2351,0,0,3,5
2352,0,0,3,1
2353,1,1,4,4
2354,0,1,2,7
2355,0,1,2,3
2356,0,0,4,3
2357,1,1,4,7
2358,0,0,5,3
2359,0,0,4,4
2360,1,1,4,2
2361,0,0,5,7
2362,0,0,4,8
2363,0,1,3,7
2364,0,2,4,5
2365,1,0,5,7
2366,0,0,5,6
2367,0,0,4,3
2368,0,0,5,4
2369,1,0,2,1
2370,0,0,5,1
2371,0,0,4,3
2372,0,1,3,7
2373,0,0,5,5
2374,0,0,5,6
2375,0,0,5,8
2376,0,0,5,3
2377,0,3,5,6
2378,0,0,2,9
2379,0,0,5,8
2380,0,2,4,5
2381,0,0,3,5
2382,0,0,2,6
2383,0,0,5,7
2384,0,1,4,7
2385,0,0,4,3
2386,0,0,4,7
2387,0,1,5,6
2388,0,0,5,0
2389,0,0,4,5
2390,0,0,5,7
2391,0,0,5,8
2392,0,0,4,5
2393,0,1,4,1
2394,0,2,4,7
2395,1,0,3,0
2396,0,0,1,10
2397,0,0,4,3
2398,1,1,4,6
2399,1,0,4,3
2400,0,6,4,6
2401,0,0,5,7
2402,0,0,4,10
2403,0,0,4,4
2404,0,0,1,6
2405,0,0,4,5
2406,0,1,4,3
2407,0,0,5,8
2408,0,2,3,0
2409,0,1,4,5
2410,1,0,4,2
2411,0,0,5,0
2412,0,0,5,7
2413,0,0,2,8
2414,0,1,3,6
2415,0,0,5,7
2416,0,0,5,8
2417,1,0,5,6
2418,1,0,4,6
2419,0,2,5,3
2420,0,0,5,7
2421,0,1,5,4
2422,0,1,4,7
2423,0,0,4,8
2424,0,1,4,6
2425,0,0,2,7
2426,0,1,5,4
2427,0,1,3,9
2428,0,0,3,7
2429,0,0,4,6
2430,0,2,4,6
2431,0,1,4,7
2432,0,1,4,7
2433,0,0,2,7
2434,0,0,5,7
2435,0,1,1,8
2436,1,1,4,4
2437,0,0,5,8
2438,1,2,1,8
2439,0,1,4,3
2440,0,0,5,6
2441,0,0,2,7
2442,0,1,4,2
2443,0,0,5,9
2444,0,0,5,5
2445,0,0,2,5
2446,0,0,4,8
2447,0,0,5,7
2448,0,1,5,10
2449,0,0,4,5
2450,0,0,1,6
2451,1,1,4,8
2452,0,0,5,8
2453,1,1,4,2
2454,0,1,3,3
2455,1,1,5,6
2456,0,0,4,7
2457,0,0,4,9
2458,0,0,5,5
2459,0,0,5,7
2460,1,0,4,7
2461,0,1,3,5
2462,0,0,1,9
2463,1,1,4,4
2464,0,0,2,0
2465,0,1,3,7
2466,0,1,5,7
2467,1,2,2,7
2468,0,0,5,5
2469,0,0,3,8
2470,1,0,5,3
2471,0,0,3,1
2472,0,0,4,5
2473,0,0,4,6
2474,0,1,1,9
2475,0,0,5,4
2476,0,0,3,8
2477,0,0,3,7
2478,0,0,4,8
2479,0,1,1,6
2480,0,1,5,1
2481,0,0,3,4
2482,0,1,4,5
2483,0,0,3,2
2484,0,0,4,3
2485,0,0,1,3
2486,0,1,3,3
2487,0,1,4,7
2488,0,0,3,5
2489,1,1,1,8
2490,0,0,5,7
2491,0,1,5,3
2492,0,0,1,6
2493,0,0,5,6
2494,0,0,3,6
2495,0,0,1,9
2496,0,0,4,5
2497,1,0,5,6
2498,0,0,3,5
2499,1,3,3,9
2500,0,0,5,4
2501,0,1,3,5
2502,0,2,1,6
2503,0,0,5,5
2504,0,0,1,8
2505,0,0,3,9
2506,0,1,3,6
2507,0,0,4,5
2508,0,0,3,7
2509,1,0,4,6
2510,0,0,5,7
2511,0,1,4,7
2512,0,0,4,8
2513,1,0,3,7
2514,0,0,5,7
2515,0,0,4,10
2516,0,0,1,5
2517,0,0,4,6
2518,0,0,5,5
2519,0,0,4,9
2520,0,1,4,9
2521,0,0,3,2
2522,0,1,3,7
2523,0,0,1,9
2524,0,0,4,8
2525,0,1,4,7
2526,0,0,2,5
2527,0,0,3,6
2528,0,1,4,1
2529,0,1,5,4
2530,0,1,4,9
2531,0,0,3,6
2532,0,0,4,3
2533,0,2,4,7
2534,0,1,4,3
2535,0,1,4,6
2536,0,0,4,8
2537,3,1,4,7
2538,0,0,3,7
2539,1,0,4,8
2540,0,1,3,8
2541,0,0,4,7
2542,0,1,5,8
2543,0,0,4,5
2544,0,0,4,7
2545,0,3,5,3
2546,0,0,3,6
2547,0,0,4,9
2548,0,0,4,6
2549,1,0,5,5
2550,0,0,4,7
2551,0,1,5,3
2552,0,1,4,4
2553,0,0,1,5
2554,0,0,5,5
2555,0,0,4,6
2556,0,1,4,8
2557,0,0,5,5
2558,0,0,3,6
2559,0,0,5,5
2560,0,0,5,5
2561,0,1,4,5
2562,1,1,4,1
2563,1,0,5,7
2564,0,0,4,0
2565,1,0,4,5
2566,0,0,4,5
2567,0,0,2,10
2568,0,0,4,7
2569,0,0,3,3
2570,1,0,5,9
2571,0,1,5,4
2572,0,0,4,8
2573,0,0,3,10
2574,0,0,4,10
2575,0,0,1,8
2576,1,0,4,10
2577,0,0,4,4
2578,0,1,3,8
2579,2,0,5,7
2580,0,0,4,8
2581,0,1,4,4
2582,1,0,1,9
2583,0,1,1,3
2584,0,0,2,3
2585,1,2,4,9
2586,0,2,4,8
2587,0,0,4,7
2588,0,1,1,8
2589,0,0,4,0
2590,0,0,4,8
2591,0,0,4,2
2592,0,0,5,6
2593,0,0,1,1
2594,1,1,5,8
2595,0,1,4,5
2596,0,3,4,6
2597,0,1,5,10
2598,0,0,5,8
2599,0,0,1,3
2600,0,1,4,10
2601,0,1,5,6
2602,0,2,3,8
2603,0,0,5,3
2604,0,0,4,3
2605,0,0,5,5
2606,0,1,5,1
2607,0,0,3,7
2608,0,0,5,4
2609,0,0,5,9
2610,1,0,4,10
2611,0,2,5,9
2612,0,0,2,5
2613,0,0,2,6
2614,0,1,5,5
2615,0,0,3,5
2616,0,0,5,8
2617,0,0,2,5
2618,0,1,3,9
2619,0,1,5,2
2620,0,0,5,6
2621,1,0,4,0
2622,0,2,5,5
2623,0,1,4,5
